AtomNum_E,Weight_E,HOMO_E,HOMO_number_E,LUMO_E,HOMO_LUMO_Gap_E,ODI_HOMO_1_E,ODI_HOMO_E,ODI_LUMO_E,ODI_LUMO_Add1_E,ODI_Mean_E,ODI_Std_E,Farthest_Distance_E,Mol_Radius_E,Mol_Size_Short_E,Mol_Size_2_E,Mol_Size_L_E,Length_Ratio_E,Len_Div_Diameter_E,MPP_E,SDP_E,Dipole_Moment_E,Quadrupole_Moment_E,Octopole_Moment_E,Volume_E,Density_E,ESPmin_E,ESPmax_E,Overall_Surface_Area_E,Pos_Surface_Area_E,Neg_Surface_Area_E,Overall_Average_E,Pos_Average_E,Neg_Average_E,Overall_Variance_E,Nu_E,Pi_E,MPI_E,Nonpolar_Area_E,Polar_Area_E,ALIEmin_E,ALIEmax_E,ALIE_Ave_E,ALIE_Var_E,LEAmin_E,LEAmax_E,LEA_Ave_E,LEA_Var_E,Vertical IP_E,Vertical EA_E,Mulliken electronegativity_E,Chemical potential_E,Hardness_E,Softness_E,Electrophilicity index_E,Nucleophilicity index_E,qN_E,qN+1_E,qN-1_E,f-_E,f+_E,f0_E,CDD_E,AtomNum_Nu,Weight_Nu,HOMO_Nu,HOMO_number_Nu,LUMO_Nu,HOMO_LUMO_Gap_Nu,ODI_HOMO_1_Nu,ODI_HOMO_Nu,ODI_LUMO_Nu,ODI_LUMO_Add1_Nu,ODI_Mean_Nu,ODI_Std_Nu,Farthest_Distance_Nu,Mol_Radius_Nu,Mol_Size_Short_Nu,Mol_Size_2_Nu,Mol_Size_L_Nu,Length_Ratio_Nu,Len_Div_Diameter_Nu,MPP_Nu,SDP_Nu,Dipole_Moment_Nu,Quadrupole_Moment_Nu,Octopole_Moment_Nu,Volume_Nu,Density_Nu,ESPmin_Nu,ESPmax_Nu,Overall_Surface_Area_Nu,Pos_Surface_Area_Nu,Neg_Surface_Area_Nu,Overall_Average_Nu,Pos_Average_Nu,Neg_Average_Nu,Overall_Variance_Nu,Nu_Nu,Pi_Nu,MPI_Nu,Nonpolar_Area_Nu,Polar_Area_Nu,ALIEmin_Nu,ALIEmax_Nu,ALIE_Ave_Nu,ALIE_Var_Nu,LEAmin_Nu,LEAmax_Nu,LEA_Ave_Nu,LEA_Var_Nu,Vertical IP_Nu,Vertical EA_Nu,Mulliken electronegativity_Nu,Chemical potential_Nu,Hardness_Nu,Softness_Nu,Electrophilicity index_Nu,Nucleophilicity index_Nu,qN_Nu,qN+1_Nu,qN-1_Nu,f-_Nu,f+_Nu,f0_Nu,CDD_Nu
21,229.07043,-0.258329,57,-0.062689,0.19564,17.69,18,10.49,14.24,15.105,3.04588657,13,6.509,4.942,6.881,12.966,0.523054581,0.996005531,0.629512,2.571847,2.922229,14.768363,204.8245,1537.76789,1.6693,-37.25469,23.88449,802.53447,448.10271,354.43176,0.00267231,0.0159427,-0.01410523,0.00032626,0.21669783,0.01494589,0.41174085,63.82,36.18,8.88463,14.41066,0.40797605,0.00192996,-36.98099,-16.28815,-0.9051516,0.014733,0.257406,0.068802,0.163104,-0.163104,0.188604,5.302105,0.070526,0.076869,-0.0513,-0.1523,0.1974,0.2487,0.101,0.1749,-0.1477,14,101.10404,-0.248898,27,-0.002574,0.246324,26.27,23.21,8.14,14.77,18.0975,7.126560794,11,3.892,5.015,6.492,7.783,0.403473302,0.999871531,0.602055,2.381005,5.592388,11.817242,83.7974,853.1925,1.3279,-52.68581,48.33048,484.57833,308.05876,176.51956,0.00495089,0.03056059,-0.03974269,0.0009821,0.21733024,0.03278361,0.92261273,25.52,74.48,8.59799,15.4742,0.42215163,0.00198918,-38.10102,-18.5243,-0.9637822,0.017745,0.249214,0.020746,0.13498,-0.13498,0.228468,4.376971,0.039873,0.0863,-0.0695,-0.1229,0.0049,0.0744,0.0534,0.0639,-0.021
21,229.07043,-0.258329,57,-0.062689,0.19564,17.69,18,10.49,14.24,15.105,3.04588657,13,6.509,4.942,6.881,12.966,0.523054581,0.996005531,0.629512,2.571847,2.922229,14.768363,204.8245,1537.76789,1.6693,-37.25469,23.88449,802.53447,448.10271,354.43176,0.00267231,0.0159427,-0.01410523,0.00032626,0.21669783,0.01494589,0.41174085,63.82,36.18,8.88463,14.41066,0.40797605,0.00192996,-36.98099,-16.28815,-0.9051516,0.014733,0.257406,0.068802,0.163104,-0.163104,0.188604,5.302105,0.070526,0.076869,-0.0513,-0.1523,0.1974,0.2487,0.101,0.1749,-0.1477,19,113.15787,-0.249964,31,-0.000638,0.249326,35.38,24.64,6.27,8.42,18.6775,11.97588488,16,4.045,5.485,7.575,7.926,0.377680358,0.979728059,0.774258,2.871827,5.919504,14.440327,76.9179,1076.39955,1.178,-57.06976,40.80221,570.41068,420.46789,149.94278,0.00530401,0.02356877,-0.04591385,0.00109305,0.11665298,0.02716188,0.80117341,25.72,74.28,8.40142,14.58158,0.41195078,0.00136517,-37.14804,-18.40302,-0.9299877,0.013781,0.247969,0.018558,0.133264,-0.133264,0.229411,4.358987,0.038706,0.085234,-0.0775,-0.1258,0.1349,0.2124,0.0482,0.1303,-0.1642
21,229.07043,-0.258219,57,-0.06238,0.195839,17.67,17.98,10.48,14.23,15.09,3.041389485,13,6.51,4.941,6.883,12.969,0.523091195,0.996082949,0.628546,2.569513,2.901575,14.593287,203.5024,1537.65489,1.6694,-36.69195,23.79492,802.50274,447.18284,355.3199,0.00266475,0.01589756,-0.01398921,0.00031666,0.21912568,0.01487476,0.40960233,63.85,36.15,8.88307,14.40487,0.40776919,0.00192502,-37.00846,-16.28764,-0.9054383,0.014762,0.25741,0.068109,0.162759,-0.162759,0.189301,5.282586,0.069969,0.076979,-0.0514,-0.1539,0.1983,0.2498,0.1024,0.1761,-0.1474,16,117.14818,-0.213499,31,-0.023645,0.189854,12.71,12.22,11.17,6.92,10.755,2.282964082,14,4.544,3.4,7.407,8.963,0.453363682,0.986245599,0.000151,0.000619,3.246683,12.613051,29.4934,1056.00081,1.2431,-27.05276,59.15836,566.67455,266.71095,299.9636,-4.53E-05,0.0235491,-0.0210242,0.00064752,0.17819788,0.02220995,0.60443476,44.88,55.12,7.79287,15.9175,0.40165318,0.00362104,-38.1763,-20.00871,-0.953499,0.013316,0.205134,0.03488,0.120007,-0.120007,0.170254,5.873578,0.042294,0.121699,-0.0468,-0.0775,0.0328,0.0796,0.0307,0.0551,-0.0489
11,157.99567,-0.261654,38,-0.047968,0.213686,34.01,20.47,15.44,14.49,21.1025,7.790902948,11,4.372,3.7,6.699,8.742,0.45671595,0.999771272,9.00E-06,3.40E-05,3.06297,10.821691,73.8838,945.91034,1.8717,-37.42677,31.61092,523.20913,286.47503,236.7341,0.00371016,0.01954659,-0.01545371,0.00045732,0.24988301,0.01770681,0.48149738,60.48,39.52,8.33576,14.62658,0.39481109,0.00241221,-34.87805,-16.73854,-0.8897202,0.015336,0.26101,0.056538,0.158774,-0.158774,0.204472,4.890646,0.061644,0.073544,-0.0485,-0.1412,0.2069,0.2554,0.0927,0.1741,-0.1627,16,117.14818,-0.213499,31,-0.023645,0.189854,12.71,12.22,11.17,6.92,10.755,2.282964082,14,4.544,3.4,7.407,8.963,0.453363682,0.986245599,0.000151,0.000619,3.246683,12.613051,29.4934,1056.00081,1.2431,-27.05276,59.15836,566.67455,266.71095,299.9636,-4.53E-05,0.0235491,-0.0210242,0.00064752,0.17819788,0.02220995,0.60443476,44.88,55.12,7.79287,15.9175,0.40165318,0.00362104,-38.1763,-20.00871,-0.953499,0.013316,0.205134,0.03488,0.120007,-0.120007,0.170254,5.873578,0.042294,0.121699,-0.0468,-0.0775,0.0328,0.0796,0.0307,0.0551,-0.0489
10,158.9837,-0.273848,38,-0.064839,0.20901,26.68,23.68,16.95,15.84,20.7875,4.535754485,10,4.342,3.7,6.702,8.684,0.454993189,1,2.00E-06,8.00E-06,1.145736,1.380751,64.9618,905.18381,1.9682,-29.37486,26.77713,507.39459,339.18099,168.2136,0.00530584,0.01646696,-0.01719913,0.00034542,0.22011382,0.01561036,0.4546939,50.52,49.48,8.70971,14.03044,0.40076522,0.00240998,-35.72277,-16.87062,-0.9128041,0.019426,0.271435,0.071876,0.171656,-0.171656,0.199559,5.011048,0.073827,0.06135,-0.0233,-0.1141,0.0891,0.1124,0.0908,0.1016,-0.0215,16,117.14818,-0.213499,31,-0.023645,0.189854,12.71,12.22,11.17,6.92,10.755,2.282964082,14,4.544,3.4,7.407,8.963,0.453363682,0.986245599,0.000151,0.000619,3.246683,12.613051,29.4934,1056.00081,1.2431,-27.05276,59.15836,566.67455,266.71095,299.9636,-4.53E-05,0.0235491,-0.0210242,0.00064752,0.17819788,0.02220995,0.60443476,44.88,55.12,7.79287,15.9175,0.40165318,0.00362104,-38.1763,-20.00871,-0.953499,0.013316,0.205134,0.03488,0.120007,-0.120007,0.170254,5.873578,0.042294,0.121699,-0.0468,-0.0775,0.0328,0.0796,0.0307,0.0551,-0.0489
21,229.07043,-0.258219,57,-0.06238,0.195839,17.67,17.98,10.48,14.23,15.09,3.041389485,13,6.51,4.941,6.883,12.969,0.523091195,0.996082949,0.628546,2.569513,2.901575,14.593287,203.5024,1537.65489,1.6694,-36.69195,23.79492,802.50274,447.18284,355.3199,0.00266475,0.01589756,-0.01398921,0.00031666,0.21912568,0.01487476,0.40960233,63.85,36.15,8.88307,14.40487,0.40776919,0.00192502,-37.00846,-16.28764,-0.9054383,0.014762,0.25741,0.068109,0.162759,-0.162759,0.189301,5.282586,0.069969,0.076979,-0.0514,-0.1539,0.1983,0.2498,0.1024,0.1761,-0.1474,15,118.1362,-0.236565,31,-0.030189,0.206376,12.9,12.25,11.27,7.35,10.9425,2.153756892,14,4.492,3.401,7.42,8.864,0.450292101,0.986642921,0.000427,0.001911,5.298866,15.939048,65.6663,1015.46723,1.3037,-50.25998,69.53096,550.47175,268.66982,281.80193,0.00059311,0.03133137,-0.02871274,0.00116366,0.23136092,0.03000871,0.81609163,34.46,65.54,8.41642,16.30307,0.4067749,0.00375359,-38.87359,-20.01,-0.9705152,0.014792,0.228593,0.040857,0.134725,-0.134725,0.187736,5.326639,0.048341,0.098633,-0.0344,-0.0707,0.0334,0.0677,0.0364,0.052,-0.0314
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,15,118.1362,-0.236569,31,-0.03019,0.206379,12.9,12.25,11.27,7.34,10.94,2.157927246,14,4.492,3.401,7.42,8.864,0.450292101,0.986642921,0.000426,0.001911,5.300434,15.941571,65.678,1015.4727,1.3036,-50.26799,69.54504,550.4721,268.63696,281.83514,0.00059261,0.03134197,-0.02871678,0.00116418,0.23136432,0.03001579,0.8162845,34.46,65.54,8.41669,16.30286,0.40677454,0.00375305,-38.87598,-20.01003,-0.9705164,0.014796,0.228563,0.04089,0.134727,-0.134727,0.187672,5.328443,0.048359,0.098629,-0.0344,-0.0707,0.0334,0.0677,0.0364,0.052,-0.0314
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,28,146.21052,-0.232929,41,-0.001614,0.231315,11.03,48.04,4.67,4.65,17.0975,18.05294903,27,6.084,5.178,6.494,12.169,0.510423221,1.000082183,0.713461,2.71338,1.889338,3.692028,40.9805,1622.70279,1.0097,-32.42577,15.03144,822.67955,603.73824,218.94131,0.00383755,0.00935253,-0.01137019,0.00025029,0.13052671,0.00873453,0.26910682,79.84,20.16,6.65025,13.01271,0.39630419,0.00158909,-32.2246,-16.23142,-0.8550068,0.009021,0.224916,0.008269,0.116592,-0.116592,0.216647,4.615794,0.031373,0.102269,0.0526,-0.0053,0.5395,0.4869,0.0579,0.2724,-0.429
17,199.04441,-0.257194,49,-0.070273,0.186921,41.36,17.4,11.73,14.11,21.15,11.84065665,15,5.561,4.159,6.708,11.06,0.504400967,0.994425463,0.30165,1.758908,3.447532,20.67006,186.8347,1306.7187,1.7069,-40.75961,37.01136,685.52818,392.62629,292.9019,0.00494363,0.02146743,-0.01720604,0.00057077,0.23748243,0.01941948,0.53461354,54.65,45.35,8.88491,14.38141,0.40144951,0.00197877,-32.98323,-16.4372,-0.8976419,0.012874,0.255754,0.076407,0.166081,-0.166081,0.179346,5.575805,0.076898,0.078004,-0.0515,-0.1414,0.189,0.2405,0.0899,0.1652,-0.1505,28,146.21052,-0.232929,41,-0.001614,0.231315,11.03,48.04,4.67,4.65,17.0975,18.05294903,27,6.084,5.178,6.494,12.169,0.510423221,1.000082183,0.713461,2.71338,1.889338,3.692028,40.9805,1622.70279,1.0097,-32.42577,15.03144,822.67955,603.73824,218.94131,0.00383755,0.00935253,-0.01137019,0.00025029,0.13052671,0.00873453,0.26910682,79.84,20.16,6.65025,13.01271,0.39630419,0.00158909,-32.2246,-16.23142,-0.8550068,0.009021,0.224916,0.008269,0.116592,-0.116592,0.216647,4.615794,0.031373,0.102269,0.0526,-0.0053,0.5395,0.4869,0.0579,0.2724,-0.429
11,157.99567,-0.261654,38,-0.047965,0.213689,34.01,20.47,15.44,14.49,21.1025,7.790902948,11,4.372,3.7,6.699,8.742,0.45671595,0.999771272,9.00E-06,3.40E-05,3.063786,10.823763,73.8962,945.90918,1.8717,-37.43121,31.61693,523.21183,286.4379,236.77393,0.00371016,0.01955214,-0.01545472,0.00045746,0.24988377,0.01771016,0.48158428,60.48,39.52,8.33588,14.62624,0.39480677,0.00241187,-34.8772,-16.7384,-0.8897219,0.015337,0.260975,0.05657,0.158773,-0.158773,0.204405,4.892251,0.061664,0.073544,-0.0485,-0.1412,0.2068,0.2553,0.0927,0.174,-0.1626,28,146.21052,-0.232929,41,-0.001614,0.231315,11.03,48.04,4.67,4.65,17.0975,18.05294903,27,6.084,5.178,6.494,12.169,0.510423221,1.000082183,0.713461,2.71338,1.889338,3.692028,40.9805,1622.70279,1.0097,-32.42577,15.03144,822.67955,603.73824,218.94131,0.00383755,0.00935253,-0.01137019,0.00025029,0.13052671,0.00873453,0.26910682,79.84,20.16,6.65025,13.01271,0.39630419,0.00158909,-32.2246,-16.23142,-0.8550068,0.009021,0.224916,0.008269,0.116592,-0.116592,0.216647,4.615794,0.031373,0.102269,0.0526,-0.0053,0.5395,0.4869,0.0579,0.2724,-0.429
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,24,186.18994,-0.236511,49,-0.036233,0.200278,9.01,25.53,7.1,7.01,12.1625,7.758954102,20,5.594,6.838,6.978,11.189,0.447470506,1.000089381,1.001942,3.697137,2.089408,11.395428,143.5387,1689.68058,1.2348,-27.46835,21.02745,841.70491,450.66944,391.03547,0.00076008,0.01605101,-0.01686275,0.00016256,0.24322356,0.01638253,0.44703207,45.76,54.24,7.09575,13.93424,0.39109498,0.00264606,-31.37433,-16.41551,-0.9083479,0.007967,0.22809,0.046332,0.137211,-0.137211,0.181758,5.501817,0.051791,0.098687,0.0798,-0.0311,0.4296,0.3498,0.111,0.2304,-0.2388
11,157.99567,-0.261654,38,-0.047965,0.213689,34.01,20.47,15.44,14.49,21.1025,7.790902948,11,4.372,3.7,6.699,8.742,0.45671595,0.999771272,9.00E-06,3.40E-05,3.063786,10.823763,73.8962,945.90918,1.8717,-37.43121,31.61693,523.21183,286.4379,236.77393,0.00371016,0.01955214,-0.01545472,0.00045746,0.24988377,0.01771016,0.48158428,60.48,39.52,8.33588,14.62624,0.39480677,0.00241187,-34.8772,-16.7384,-0.8897219,0.015337,0.260975,0.05657,0.158773,-0.158773,0.204405,4.892251,0.061664,0.073544,-0.0485,-0.1412,0.2068,0.2553,0.0927,0.174,-0.1626,24,186.18994,-0.236511,49,-0.036233,0.200278,9.01,25.53,7.1,7.01,12.1625,7.758954102,20,5.594,6.838,6.978,11.189,0.447470506,1.000089381,1.001942,3.697137,2.089408,11.395428,143.5387,1689.68058,1.2348,-27.46835,21.02745,841.70491,450.66944,391.03547,0.00076008,0.01605101,-0.01686275,0.00016256,0.24322356,0.01638253,0.44703207,45.76,54.24,7.09575,13.93424,0.39109498,0.00264606,-31.37433,-16.41551,-0.9083479,0.007967,0.22809,0.046332,0.137211,-0.137211,0.181758,5.501817,0.051791,0.098687,0.0798,-0.0311,0.4296,0.3498,0.111,0.2304,-0.2388
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,25,202.18935,-0.259576,53,-0.042973,0.216604,14.65,8.31,7.2,6.81,9.2425,3.170152796,24,5.812,6.721,7.916,11.48,0.43956044,0.987611838,1.200586,4.076674,6.196976,20.857148,144.4355,1735.28571,1.3057,-58.87548,27.93323,865.09049,523.82947,341.26103,0.0018255,0.02046303,-0.02678276,0.00093362,0.116979,0.02261715,0.62466553,43.82,56.18,9.04386,14.09502,0.40073651,0.00195553,-32.00025,-17.14157,-0.9192999,0.007426,0.251683,0.052203,0.151943,-0.151943,0.19948,5.013028,0.057867,0.075622,0.3833,0.3054,0.4189,0.0355,0.0779,0.0567,0.0424
11,157.99567,-0.261654,38,-0.047965,0.213689,34.01,20.47,15.44,14.49,21.1025,7.790902948,11,4.372,3.7,6.699,8.742,0.45671595,0.999771272,9.00E-06,3.40E-05,3.063786,10.823763,73.8962,945.90918,1.8717,-37.43121,31.61693,523.21183,286.4379,236.77393,0.00371016,0.01955214,-0.01545472,0.00045746,0.24988377,0.01771016,0.48158428,60.48,39.52,8.33588,14.62624,0.39480677,0.00241187,-34.8772,-16.7384,-0.8897219,0.015337,0.260975,0.05657,0.158773,-0.158773,0.204405,4.892251,0.061664,0.073544,-0.0485,-0.1412,0.2068,0.2553,0.0927,0.174,-0.1626,25,202.18935,-0.259576,53,-0.042973,0.216604,14.65,8.31,7.2,6.81,9.2425,3.170152796,24,5.812,6.721,7.916,11.48,0.43956044,0.987611838,1.200586,4.076674,6.196976,20.857148,144.4355,1735.28571,1.3057,-58.87548,27.93323,865.09049,523.82947,341.26103,0.0018255,0.02046303,-0.02678276,0.00093362,0.116979,0.02261715,0.62466553,43.82,56.18,9.04386,14.09502,0.40073651,0.00195553,-32.00025,-17.14157,-0.9192999,0.007426,0.251683,0.052203,0.151943,-0.151943,0.19948,5.013028,0.057867,0.075622,0.3833,0.3054,0.4189,0.0355,0.0779,0.0567,0.0424
10,158.9837,-0.273848,38,-0.064834,0.209014,26.68,23.68,16.95,15.84,20.7875,4.535754485,10,4.342,3.7,6.702,8.684,0.454993189,1,2.00E-06,8.00E-06,1.145891,1.381405,64.9664,905.18287,1.9682,-29.37675,26.77993,507.3976,339.18827,168.20932,0.00530609,0.01646794,-0.01720138,0.00034548,0.22012129,0.01561175,0.45473183,50.52,49.48,8.7097,14.03015,0.40076007,0.00240981,-35.72252,-16.87061,-0.9128059,0.019425,0.271399,0.071908,0.171653,-0.171653,0.199491,5.012764,0.07385,0.06135,-0.0233,-0.1141,0.089,0.1123,0.0908,0.1015,-0.0215,25,202.18935,-0.259576,53,-0.042973,0.216604,14.65,8.31,7.2,6.81,9.2425,3.170152796,24,5.812,6.721,7.916,11.48,0.43956044,0.987611838,1.200586,4.076674,6.196976,20.857148,144.4355,1735.28571,1.3057,-58.87548,27.93323,865.09049,523.82947,341.26103,0.0018255,0.02046303,-0.02678276,0.00093362,0.116979,0.02261715,0.62466553,43.82,56.18,9.04386,14.09502,0.40073651,0.00195553,-32.00025,-17.14157,-0.9192999,0.007426,0.251683,0.052203,0.151943,-0.151943,0.19948,5.013028,0.057867,0.075622,0.3833,0.3054,0.4189,0.0355,0.0779,0.0567,0.0424
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,22,170.14581,-0.266063,45,-0.03942,0.226643,16.43,14.59,12.05,13.87,14.235,1.569354963,20,5.379,6.881,8.21,10.742,0.41582472,0.998512735,1.165948,4.839348,7.658341,17.943643,94.8181,1467.35884,1.2994,-60.57881,34.2074,765.15459,532.91135,232.24325,0.00365813,0.02338969,-0.0416184,0.00118296,0.12670449,0.02764572,0.78702268,32.53,67.47,9.10835,14.12692,0.40898273,0.00160375,-31.74717,-16.64458,-0.9057539,0.008952,0.258307,0.049301,0.153804,-0.153804,0.209006,4.784555,0.056591,0.069134,0.4145,0.3362,0.4486,0.0341,0.0784,0.0562,0.0443
11,157.99567,-0.261654,38,-0.047965,0.213689,34.01,20.47,15.44,14.49,21.1025,7.790902948,11,4.372,3.7,6.699,8.742,0.45671595,0.999771272,9.00E-06,3.40E-05,3.063786,10.823763,73.8962,945.90918,1.8717,-37.43121,31.61693,523.21183,286.4379,236.77393,0.00371016,0.01955214,-0.01545472,0.00045746,0.24988377,0.01771016,0.48158428,60.48,39.52,8.33588,14.62624,0.39480677,0.00241187,-34.8772,-16.7384,-0.8897219,0.015337,0.260975,0.05657,0.158773,-0.158773,0.204405,4.892251,0.061664,0.073544,-0.0485,-0.1412,0.2068,0.2553,0.0927,0.174,-0.1626,22,170.14581,-0.266063,45,-0.03942,0.226643,16.43,14.59,12.05,13.87,14.235,1.569354963,20,5.379,6.881,8.21,10.742,0.41582472,0.998512735,1.165948,4.839348,7.658341,17.943643,94.8181,1467.35884,1.2994,-60.57881,34.2074,765.15459,532.91135,232.24325,0.00365813,0.02338969,-0.0416184,0.00118296,0.12670449,0.02764572,0.78702268,32.53,67.47,9.10835,14.12692,0.40898273,0.00160375,-31.74717,-16.64458,-0.9057539,0.008952,0.258307,0.049301,0.153804,-0.153804,0.209006,4.784555,0.056591,0.069134,0.4145,0.3362,0.4486,0.0341,0.0784,0.0562,0.0443
10,158.9837,-0.273848,38,-0.064834,0.209014,26.68,23.68,16.95,15.84,20.7875,4.535754485,10,4.342,3.7,6.702,8.684,0.454993189,1,2.00E-06,8.00E-06,1.145891,1.381405,64.9664,905.18287,1.9682,-29.37675,26.77993,507.3976,339.18827,168.20932,0.00530609,0.01646794,-0.01720138,0.00034548,0.22012129,0.01561175,0.45473183,50.52,49.48,8.7097,14.03015,0.40076007,0.00240981,-35.72252,-16.87061,-0.9128059,0.019425,0.271399,0.071908,0.171653,-0.171653,0.199491,5.012764,0.07385,0.06135,-0.0233,-0.1141,0.089,0.1123,0.0908,0.1015,-0.0215,22,170.14581,-0.266063,45,-0.03942,0.226643,16.43,14.59,12.05,13.87,14.235,1.569354963,20,5.379,6.881,8.21,10.742,0.41582472,0.998512735,1.165948,4.839348,7.658341,17.943643,94.8181,1467.35884,1.2994,-60.57881,34.2074,765.15459,532.91135,232.24325,0.00365813,0.02338969,-0.0416184,0.00118296,0.12670449,0.02764572,0.78702268,32.53,67.47,9.10835,14.12692,0.40898273,0.00160375,-31.74717,-16.64458,-0.9057539,0.008952,0.258307,0.049301,0.153804,-0.153804,0.209006,4.784555,0.056591,0.069134,0.4145,0.3362,0.4486,0.0341,0.0784,0.0562,0.0443
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759528,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879428,0.02209724,0.664619,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,19,138.10227,-0.288093,37,-0.000744,0.287349,49.99,21.9,6.3,9.02,21.8025,17.30797847,17,5.075,5.369,6.627,10.089,0.4568259,0.993990148,0.774632,2.560463,4.336256,12.386327,63.7227,1197.58801,1.2922,-51.31929,30.17287,663.94047,456.77507,207.16541,0.00308367,0.0189611,-0.03192418,0.00074569,0.12354303,0.02192485,0.6260222,42.22,57.78,9.39567,14.15283,0.42161083,0.00090158,-33.82055,-16.60469,-0.8854165,0.011776,0.290696,0.019523,0.15511,-0.15511,0.271172,3.687694,0.044361,0.047105,0.4569,0.1616,0.5604,0.1035,0.2952,0.1994,0.1917
